Trip Start Timestamp,Trip ID,Trip Seconds,Trip Miles,Fare,Trip Total,Trips Pooled
07/17/2019,287214,1194.319994847047846,6.4,12.143662913367733,15.91844081416644,1.178403559715056
07/18/2019,324332,1227.640975913570046,6.3,12.473036804992431,16.324801144509776,1.193644167088046
07/19/2019,389428,1169.63652587898148,6.1,12.186983216409709,15.913495870867015,1.196919584621548
07/20/2019,414537,1033.977343397573679,5.6,11.373827909209552,14.805705956283758,1.173497178780181
07/21/2019,310210,1065.866168079687953,6.6,12.182150801070243,15.931358402372586,1.179136713839012
07/22/2019,248799,1199.231938231262987,7.2,12.942495749580987,16.987027721172513,1.180366480572671
07/23/2019,251103,1140.189850380122898,6.6,11.934823558460074,15.71108720325922,1.179356678335185
07/24/2019,267308,1172.168015921708292,6.6,12.112011237972676,15.893894720696724,1.16863318718482
07/25/2019,294802,1193.218550077679256,6.5,12.308812355411429,16.096033405472147,1.164256009117984
07/26/2019,341874,1155.66423009646829,6.2,11.856670878744801,15.456033948179739,1.165555146047959
07/27/2019,389184,1063.806988468179576,5.7,11.452474921887847,14.792900016444664,1.161137148495313
07/28/2019,300295,1069.198091876321617,6.6,11.941157861436254,15.562645465292462,1.174165404019381
07/29/2019,245455,1139.034283269845797,6.8,12.29743741215294,16.155216801450368,1.176940783442994
07/30/2019,248336,1151.264504542233104,6.6,11.921358562592616,15.630327137426712,1.170768636041492
07/31/2019,276697,1193.7384033798704,6.5,12.052362331358851,15.76985417261481,1.161870204592027
08/01/2019,313224,1211.827353587209154,6.6,12.378002643475596,16.17728427578985,1.152625597016831
08/02/2019,367527,1161.939805782976489,6.2,12.061351955094456,15.668383193615707,1.15868766104259
08/03/2019,394569,1049.129670602606895,5.8,11.461620147553406,14.845915036406814,1.135035950619537
08/04/2019,323041,1051.700551942323111,6.6,12.020122832705446,15.709189731334413,1.146105293136165
08/05/2019,271543,1195.881208501047716,7.0,13.002167244230196,17.054437013658978,1.166813359210144
08/06/2019,261411,1133.9923224347866,6.5,11.931508237985395,15.737357111980751,1.169197164618168
08/07/2019,276298,1170.620598049931596,6.6,12.076417491259437,15.904214109403615,1.163164409441979
08/08/2019,301877,1198.216873097321094,6.5,12.345135601586076,16.217656230848988,1.161406798133014
08/09/2019,352289,1160.068565864957464,6.2,11.882069834709571,15.57234035124571,1.159630303529205
08/10/2019,390836,1035.308103654729861,5.7,11.229690970125577,14.625508141522275,1.146683007706557
08/11/2019,292913,1053.355173720524524,6.7,12.24870524695046,15.94332006431944,1.176250285921076
08/12/2019,257536,1138.487784232107356,6.8,12.401605989065606,16.291346530193837,1.173303926441352
08/13/2019,249872,1110.867816321956842,6.6,11.81362857783185,15.524643457450214,1.166849426906576
08/14/2019,266129,1126.948964599874497,6.5,11.833049010066547,15.524149979896967,1.157709231237483
08/15/2019,291240,1165.515063178134872,6.6,12.234600329625052,15.983474866089823,1.149059195165499
08/16/2019,344403,1127.726547097441079,6.3,11.799403605659649,15.37703045559998,1.150956873197969
08/17/2019,376321,1010.339460194886812,5.7,11.024962731285259,14.34295221366865,1.133750176046514
08/18/2019,284670,1017.773917167246285,6.7,11.650577862085924,15.272506586573928,1.154304984719148
08/19/2019,246825,1157.009298085688241,7.3,12.783540970323103,16.853775954623721,1.161790742428846
08/20/2019,262739,1129.138993449773349,6.5,11.805327720665756,15.513121386623227,1.162412127624753
08/21/2019,273787,1177.666105403105334,6.6,12.297424640322586,16.14454031783832,1.152680733562952
08/22/2019,296563,1197.406075606194974,6.7,12.498415176539218,16.363740722881816,1.147853912996564
08/23/2019,346360,1167.116731146783693,6.3,12.024620337221388,15.686880586672826,1.14739866035339
08/24/2019,377350,1053.171114350072877,5.8,11.357642394706227,14.72461002944224,1.132778587518219
08/25/2019,285463,1086.803179396279027,6.9,12.090996349776853,15.770261435847854,1.144572151206986
08/26/2019,247074,1165.394820984806171,6.9,12.472407052138226,16.3487268186859,1.174486186324745
08/27/2019,239345,1123.023150682069816,6.6,11.847019992061668,15.500434853454219,1.157922663936995
08/28/2019,252471,1140.072230077909938,6.6,11.924399237932277,15.616478169769993,1.15700417077605
08/29/2019,279290,1192.243807511905188,6.7,12.473307314977264,16.274672347738909,1.157882487736761
08/30/2019,330054,1181.023974864719107,6.5,12.350410841862241,16.002555672708102,1.158225623685821
08/31/2019,354119,1007.010284678314352,5.9,11.392166192720526,14.78145372035954,1.125534071879792
09/01/2019,315139,955.812032150892146,5.9,11.113365848086083,14.466459784412592,1.137152177293194
09/02/2019,223797,1000.541227094196973,7.1,12.335587608412981,16.119377650281282,1.137879417507831
09/03/2019,239791,1173.237002222768995,6.9,12.669866675563303,16.461752567861179,1.196091596431893
09/04/2019,239941,1128.603748421486949,6.4,11.807506845432836,15.446345768334716,1.163360992910757
09/05/2019,282331,1186.481856402591285,6.4,12.364352479890625,16.054375360835332,1.150235007845401
09/06/2019,321531,1117.698072658623896,6.2,11.908035306082462,15.51661625162115,1.138260385468275
09/07/2019,356360,992.516421596138736,5.7,10.992584745762712,14.324835194746885,1.107166909866427
09/08/2019,277223,1013.315872059677588,6.9,11.894206108439776,15.616184768219087,1.11959325164218
09/09/2019,237946,1168.966038512939911,7.3,13.025844099081304,17.184167542215461,1.131672732468711
09/10/2019,254985,1142.808996607643587,6.5,12.050797105712101,15.934380845932114,1.150926525089711
09/11/2019,273132,1159.731346015845818,6.5,12.158644904295359,16.121267482389467,1.149403951203081
09/12/2019,296636,1224.02798379158295,6.8,12.88305364150002,16.928496069256597,1.147008454806564
09/13/2019,371445,1234.21479626862658,6.5,12.849614343980939,16.701380123571457,1.165079621478281
09/14/2019,396491,1071.043660511840117,5.9,11.709149766325087,15.182076667566225,1.140472293192027
09/15/2019,311074,1068.539013225149,6.9,12.29650340433466,16.132527694374972,1.160415206671082
09/16/2019,252823,1203.858327762901318,7.2,13.154449951151596,17.385751177701396,1.163232775499065
09/17/2019,258249,1187.929157518518949,6.7,12.427995848967469,16.349387761424052,1.16764053297399
09/18/2019,269560,1221.815261908294999,6.8,12.770589108176287,16.739554607508532,1.161192313399614
09/19/2019,297997,1239.012070591314678,6.8,12.927244234002356,16.935227401618137,1.14780014563905
09/20/2019,359517,1227.128961912788547,6.4,12.607839128608661,16.419439692698815,1.16047363546091
09/21/2019,397340,1033.665709467961947,5.7,11.309470478683244,14.759050083052298,1.140982533850103
09/22/2019,303678,1061.09414247986354,6.6,12.057565908626901,15.926663538353124,1.164453796455456
09/23/2019,250974,1208.475870010439328,7.2,13.079034083211807,17.327720799764119,1.159347183373576
09/24/2019,254698,1182.420089674830584,6.7,12.375676291136954,16.362255691053718,1.16117126950349
09/25/2019,273540,1214.578094611391387,6.8,12.732543686480953,16.801244315273817,1.158664180741391
09/26/2019,296657,1231.390592502452327,6.8,12.805942553184317,16.785326555584395,1.158014137539313
09/27/2019,376952,1169.407091619092086,5.8,12.066251140728793,15.736629756573781,1.177147222988603
09/28/2019,384590,1038.839382199225149,6.1,11.646526170727268,15.24630338802361,1.134785095816324
09/29/2019,299409,1037.51680477206764,6.8,12.068608492062697,15.728943919521457,1.155322652291681
09/30/2019,242596,1177.241479661659714,7.2,12.840257052878036,16.841430155484839,1.164755395802074
10/01/2019,247189,1135.353656513841635,6.8,12.050010315993026,15.786177702082212,1.160306486130046
10/02/2019,273277,1210.968500825170066,6.6,12.284129290061,16.058581329566703,1.167547945857134
10/03/2019,288371,1195.146606281491551,6.9,12.567872636291444,16.519597879120993,1.146398216186787
10/04/2019,342387,1170.20871703656973,6.6,12.256744560979243,16.039572296845383,1.149812930981608
10/05/2019,375724,999.257731739255411,5.8,11.047058479096358,14.423990189607265,1.133901480874259
10/06/2019,278917,1039.438793619607267,7.2,12.104138507154458,15.870519330123298,1.139392722566212
10/07/2019,236999,1186.401242199334174,7.5,12.976869100713505,17.072731235152891,1.144439428014464
